_id;datetime;predefinedlocationreference;averagevehiclespeed;traveltime;traveltimereliability;trafficstatus;vehicleprobemeasurement;geo_shape;gml_id;id_rva_troncon_fcd_v1_1;hierarchie;hierarchie_dv;denomination;insee;sens_circule;vitesse_maxi;longitude;latitude
673da4541aba3adadefe841d;2024-11-20 09:52:00;10275_G;75;14;60;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.638088420834755, 48.046022903931814], [-1.640417918967923, 48.04568174117865], [-1.641826489414001, 48.045485883266345]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5464;5464;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.6399570004461081;48.045751208426495
673da4541aba3adadefe841e;2024-11-20 09:52:00;10277_D;69;22;75;freeFlow;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.638053109302665, 48.04591760394022], [-1.636568483609341, 48.04614790725548], [-1.635949046975687, 48.04621305503183], [-1.635455536842984, 48.04625722582659], [-1.634893864211113, 48.046277905543604], [-1.634417010914219, 48.04627492918916], [-1.633919547345506, 48.046255122632445], [-1.632389193067669, 48.04608403367297]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5463;5463;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.635224917314191;48.04616734157628
673da4541aba3adadefe841f;2024-11-20 09:52:00;10277_G;74;21;60;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.63236272064578, 48.046190495328], [-1.633897284750582, 48.04636205491579], [-1.633905748847068, 48.04636269470671], [-1.634409479412649, 48.04638275078327], [-1.634413500124106, 48.04638284331505], [-1.634894948845396, 48.04638584835194], [-1.634900109782088, 48.04638576953718], [-1.635467491133295, 48.04636487964154], [-1.635473726220316, 48.0463644864229], [-1.635971256011844, 48.046319955853036], [-1.635973078060101, 48.046319778522886], [-1.636596279038923, 48.04625423483881], [-1.636601946770068, 48.04625349818546], [-1.638089389470106, 48.04602275787264]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5451;5451;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.6352298552259004;48.04627468522579
673da4541aba3adadefe8420;2024-11-20 09:52:00;10279_D;69;15;75;freeFlow;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.632390891741517, 48.04608423616097], [-1.628694708621204, 48.04561610966194]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5450;5450;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.6305428001813604;48.04585017291146
673da4541aba3adadefe8421;2024-11-20 09:52:00;10279_G;76;13;60;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.628664831536064, 48.04572216538953], [-1.63236102196855, 48.04619029283957]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5453;5453;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.6305129267523073;48.04595622911455
673da4541aba3adadefe8422;2024-11-20 09:52:00;10281_D;69;20;75;freeFlow;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.628692471059177, 48.045615848107055], [-1.627077428881016, 48.0454427571363], [-1.625832807120928, 48.04530934937375], [-1.624969938520137, 48.04521685256642], [-1.624968057492526, 48.045216666172564], [-1.623507207788626, 48.0450837036663]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5452;5452;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.626100671092705;48.04534138277834
673da4541aba3adadefe8423;2024-11-20 09:52:00;10281_G;77;18;60;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.623485557474728, 48.045190654222196], [-1.624945467991785, 48.045323531249295], [-1.625807399433694, 48.04541592759436], [-1.627052023679901, 48.04554933562082], [-1.628667069102553, 48.04572242694495]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5455;5455;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.6260771440570991;48.04544815642694
673da4541aba3adadefe8424;2024-11-20 09:52:00;10315_D;73;8;75;freeFlow;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.648863308207336, 48.044699405947306], [-1.648174409277923, 48.04468768834095], [-1.648165623808399, 48.04468786082142], [-1.647491798319151, 48.04472585889285], [-1.647485367653936, 48.04472639709358], [-1.646799964878395, 48.04480266197822]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5454;5454;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.6478302559610478;48.044721629564314
673da4541aba3adadefe8425;2024-11-20 09:52:00;10315_G;75;7;60;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.646826312281005, 48.044909137529984], [-1.647508517261596, 48.04483322847474], [-1.648174726918682, 48.04479565987867], [-1.648859227510562, 48.044807302653325]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5457;5457;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.6478414070565799;48.04482919776599
673da4541aba3adadefe8426;2024-11-20 09:52:00;11579_D;56;5;60;heavy;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.664836558485262, 48.05283907284332], [-1.66483008199996, 48.05289683167433], [-1.664695680659715, 48.05346563533546]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5456;5456;Réseau d'appui;Réseau structurant;Route départementale 82;35206;;80;-1.6647692523936504;48.05315289782038
673da4541aba3adadefe8427;2024-11-20 09:52:00;11579_G;80;3;0;unknown;0;{'type': 'Feature', 'geometry': {'coordinates': [[-1.664854681179448, 48.05348252316887], [-1.664989597939636, 48.05291153072684], [-1.664990362823412, 48.05290713246796], [-1.66499708688846, 48.05284716396599]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5443;5443;Réseau d'appui;Réseau structurant;Route départementale 82;35206;;80;-1.66492923465493;48.05316542840295
673da4541aba3adadefe8428;2024-11-20 09:52:00;11652;61;23;100;heavy;3;{'type': 'Feature', 'geometry': {'coordinates': [[-1.696161881123269, 48.07325637696742], [-1.696063602103754, 48.07357934715254], [-1.695693332932737, 48.0747734664824], [-1.695371204394512, 48.075767830871996], [-1.695201348627547, 48.076196844008074], [-1.694926211042371, 48.076573815060236]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5442;5442;Réseau d'appui;Réseau structurant;Route départementale 837;35206;Sens unique;90;-1.695615566442059;48.07494914823076
673da4541aba3adadefe8429;2024-11-20 09:52:00;11654;48;3;95;heavy;3;{'type': 'Feature', 'geometry': {'coordinates': [[-1.69939666084956, 48.06300113252478], [-1.699512313760426, 48.062706904187756]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5445;5445;Réseau d'appui;Réseau structurant;Route départementale 837;35066;Sens unique;70;-1.6994544873049928;48.06285401835627
673da4541aba3adadefe842a;2024-11-20 09:52:00;11777_D;40;2;75;heavy;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.66556516459862, 48.04407794858163], [-1.66540023294212, 48.04409921010952]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5444;5444;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.66548269877037;48.04408857934558
673da4541aba3adadefe842b;2024-11-20 09:52:00;11777_G;32;2;60;heavy;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.665430618364788, 48.0442052007946], [-1.665595550346928, 48.044183939223544]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5447;5447;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.665513084355858;48.04419457000906
673da4541aba3adadefe842c;2024-11-20 09:52:00;11781_D;56;1;60;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.664807646192884, 48.044971725540954], [-1.664738473040985, 48.04518770152512]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5446;5446;Réseau d'appui;Réseau structurant;Rue de Rennes;35206;;30;-1.6647730596169343;48.04507971353305
673da4541aba3adadefe842d;2024-11-20 09:52:00;11781_G;29;3;57;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.664895842227151, 48.045210364886685], [-1.664965014751939, 48.04499438880876]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5449;5449;Réseau d'appui;Réseau structurant;Rue de Rennes;35206;;30;-1.664930428489545;48.04510237684772
673da4541aba3adadefe842e;2024-11-20 09:52:00;11784_D;56;1;60;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.664788470260239, 48.04707506701535], [-1.664834083274422, 48.04714761970242]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5448;5448;Réseau d'appui;Réseau structurant;Rue de Rennes;35206;;30;-1.6648112767673304;48.047111343358885
673da4541aba3adadefe842f;2024-11-20 09:52:00;11784_G;13;4;0;unknown;0;{'type': 'Feature', 'geometry': {'coordinates': [[-1.664982406213057, 48.04710569353894], [-1.664936793027701, 48.04703314091014]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5435;5435;Réseau d'appui;Réseau structurant;Rue de Rennes;35206;;30;-1.6649595996203794;48.04706941722454
673da4541aba3adadefe8430;2024-11-20 09:52:00;11785_D;56;1;60;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.664849362715798, 48.04745682212751], [-1.664817147182039, 48.047543867302124]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5434;5434;Réseau d'appui;Réseau structurant;Rue de Rennes;35206;;30;-1.6648332549489189;48.04750034471482
673da4541aba3adadefe8431;2024-11-20 09:52:00;11785_G;13;3;0;unknown;0;{'type': 'Feature', 'geometry': {'coordinates': [[-1.664973373426551, 48.047569863278305], [-1.665005588713452, 48.04748281806035]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5437;5437;Réseau d'appui;Réseau structurant;Rue de Rennes;35206;;30;-1.664989481070002;48.04752634066933
673da4541aba3adadefe8432;2024-11-20 09:52:00;12060_D;73;10;75;freeFlow;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.646800270432397, 48.04480262838479], [-1.643994157365455, 48.04510738577686]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5436;5436;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.6453972138989261;48.04495500708082
673da4541aba3adadefe8433;2024-11-20 09:52:00;12060_G;75;10;60;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.644019888028107, 48.0452139291375], [-1.646826006726392, 48.04490917112347]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5439;5439;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.6454229473772497;48.045061550130484
673da4541aba3adadefe8434;2024-11-20 09:52:00;1242_D;128;1;55;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.611387128775853, 48.044689940819076], [-1.611653296090776, 48.04469343007033]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5438;5438;Réseau d'armature;Réseau de transit;Route départementale 34;35352;;70;-1.6115202124333143;48.044691685444704
673da4541aba3adadefe8435;2024-11-20 09:52:00;1242_G;60;2;75;freeFlow;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.611656441836124, 48.04458551927881], [-1.611390275076562, 48.04458203003479]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5441;5441;Réseau d'armature;Réseau de transit;Route départementale 34;35352;;70;-1.611523358456343;48.0445837746568
673da4541aba3adadefe8436;2024-11-20 09:52:00;1285_D;80;1;60;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.614798826326607, 48.044707102127965], [-1.614917193780788, 48.04470844359468]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5440;5440;Réseau d'armature;Réseau de transit;Route départementale 34;35352;;70;-1.6148580100536973;48.04470777286132
673da4541aba3adadefe8437;2024-11-20 09:52:00;1285_G;60;1;75;freeFlow;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.614919913558182, 48.04460052759158], [-1.614801546351015, 48.04459918612765]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5427;5427;Réseau d'armature;Réseau de transit;Route départementale 34;35352;;70;-1.6148607299545983;48.04459985685961
673da4541aba3adadefe8438;2024-11-20 09:52:00;13514;37;6;10;heavy;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.794208349261236, 48.08070371088515], [-1.794261559173344, 48.08069870529771], [-1.794313541486202, 48.0806895920337], [-1.794375622800966, 48.08067264169141], [-1.794433384231913, 48.08064984187225], [-1.794485604955232, 48.08062167337682], [-1.794531182337114, 48.0805887310297], [-1.794569153623744, 48.080551711058305], [-1.794598719976164, 48.08051139476954], [-1.794619254345223, 48.08046863199924], [-1.794630324415588, 48.08042432753783], [-1.794631696966016, 48.08037941571511], [-1.794623341723871, 48.080334844018175], [-1.794608776379917, 48.08029814808932], [-1.794587650905651, 48.080262912725146], [-1.79456028035928, 48.080229662771366]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5426;5426;Réseau d'armature;Réseau de transit;Rond-point;35196;Sens unique;80;-1.7944973057785276;48.08052762422041
673da4541aba3adadefe8439;2024-11-20 09:52:00;13515;37;4;10;heavy;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.79456028035928, 48.080229662771366], [-1.794528032700583, 48.08019973254172], [-1.794490658689865, 48.08017261065795], [-1.794448698976561, 48.08014868819063], [-1.794392379881395, 48.08012432311105], [-1.79433138705796, 48.080105683459486], [-1.794267006458393, 48.080093163451416], [-1.794200598004025, 48.08008702715414], [-1.794133562936129, 48.0800874044427]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5429;5429;Réseau d'armature;Réseau de transit;Rond-point;35196;Sens unique;80;-1.7943573961527377;48.08012937066682
673da4541aba3adadefe843a;2024-11-20 09:52:00;13516;80;1;0;unknown;0;{'type': 'Feature', 'geometry': {'coordinates': [[-1.793985799463481, 48.080678744682174], [-1.794039276749325, 48.080691872073956], [-1.794094760647149, 48.08070048469957], [-1.79415140647465, 48.08070445108253], [-1.794208349261236, 48.08070371088515]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5428;5428;Réseau d'armature;Réseau de transit;Rond-point;35196;Sens unique;80;-1.794096406730662;48.08069710582918
673da4541aba3adadefe843b;2024-11-20 09:52:00;13549_D;57;6;60;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.793981752619757, 48.08157531235763], [-1.793861184408101, 48.08207355280082], [-1.793860945749772, 48.08207460452029], [-1.793778602202306, 48.08246321589397]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5431;5431;Réseau d'armature;Réseau de transit;Route départementale 288;35196;;80;-1.7938770503508001;48.082018554616745
673da4541aba3adadefe843c;2024-11-20 09:52:00;13549_G;69;5;10;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.793938076536509, 48.08247838795754], [-1.794020307319705, 48.082090303116374], [-1.794140746971925, 48.08159258758265]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5430;5430;Réseau d'armature;Réseau de transit;Route départementale 288;35196;;80;-1.7940362923262796;48.082034780009536
673da4541aba3adadefe843d;2024-11-20 09:52:00;13557_D;55;7;60;heavy;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.794128018360089, 48.080699879740735], [-1.79407671826156, 48.081182865917555], [-1.793981752620591, 48.0815753123666]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5433;5433;Réseau d'armature;Réseau de transit;Route départementale 288;35196;;80;-1.7940691700201679;48.08114007190155
673da4541aba3adadefe843e;2024-11-20 09:52:00;13557_G;40;10;10;heavy;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.794140746971091, 48.08159258757366], [-1.794236289924354, 48.08119775035724], [-1.794237124991429, 48.081192943970485], [-1.794288680174299, 48.080707541973474]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5432;5432;Réseau d'armature;Réseau de transit;Route départementale 288;35196;;80;-1.7942291574856457;48.081152567713914
673da4541aba3adadefe843f;2024-11-20 09:52:00;14364;77;26;73;freeFlow;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.790579067498408, 48.0815016122147], [-1.792507929081594, 48.080159567060285], [-1.793767428716549, 48.079260902941506], [-1.793893748978228, 48.07917340153829], [-1.794929276054371, 48.078456075881874], [-1.795858511690505, 48.07780421128484]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5419;5419;Réseau national;Route nationale;Route nationale 24;35076;Sens unique;110;-1.7932193028441303;48.079653645144205
673da4541aba3adadefe8440;2024-11-20 09:52:00;14365;120;17;75;freeFlow;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.796526341522047, 48.07723337534579], [-1.795261306800205, 48.07807953737222], [-1.793862401383582, 48.079060179576445], [-1.793548824984337, 48.079279991625185], [-1.791214528397336, 48.08091620998619]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5418;5418;Réseau national;Route nationale;Route nationale 24;35076;Sens unique;110;-1.7938632657824196;48.07906432342529
673da4541aba3adadefe8441;2024-11-20 09:52:00;15029_D;75;33;57;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.775443043405672, 48.06059174963956], [-1.773723388557959, 48.06068735894911], [-1.773723113508035, 48.060687374561674], [-1.772182025909074, 48.060776601434235], [-1.769969637274122, 48.06089412442568], [-1.769969015754885, 48.060894159058144], [-1.768258661335959, 48.06099392788871], [-1.768255397254288, 48.06099416330846], [-1.767091780914194, 48.06109420955659], [-1.766955137462789, 48.06110595693248], [-1.766954491685324, 48.061106014227796], [-1.766362321128327, 48.06116019020781]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5421;5421;Réseau d'armature;Réseau de transit;Route départementale 34;35076;;80;-1.7709009302957024;48.06085155217433
673da4541aba3adadefe8442;2024-11-20 09:52:00;15029_G;56;44;57;heavy;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.766384092484107, 48.061267130002015], [-1.7669759415292, 48.0612129834346], [-1.767112262408051, 48.0612012637886], [-1.768274252868774, 48.06110135734455], [-1.769982664535892, 48.061001701829184], [-1.772195029961241, 48.06088418005932], [-1.772195595961978, 48.06088414864057], [-1.773736832158278, 48.0607949131745], [-1.775456353020154, 48.06069931131267]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5420;5420;Réseau d'armature;Réseau de transit;Route départementale 34;35076;;80;-1.7709184741592452;48.06095885196895
673da4541aba3adadefe8443;2024-11-20 09:52:00;15062;22;6;57;congested;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.775449698205988, 48.060645530476584], [-1.775455928247206, 48.060680466922285], [-1.775468224704175, 48.06071467263954], [-1.775486417689925, 48.06074767707859], [-1.775510202550138, 48.06077903511722], [-1.77553920412083, 48.060808353226435], [-1.77557303969856, 48.060835243597055], [-1.775622951798108, 48.06086554867554], [-1.775679031969305, 48.0608905400063], [-1.775740033636449, 48.060909661131134]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5423;5423;Réseau d'armature;Réseau de transit;Rond-point des Villeneuves;35076;Sens unique;80;-1.7755667960711454;48.06080526223627
673da4541aba3adadefe8444;2024-11-20 09:52:00;15063;34;4;73;heavy;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.776225445424763, 48.06041710155603], [-1.776187623725483, 48.06039355008919], [-1.776146013120865, 48.06037307049453], [-1.776101165793328, 48.06035593538589], [-1.776042973716058, 48.06033981654155], [-1.775982003735097, 48.060329284083494], [-1.775919438861237, 48.06032454204141], [-1.775856498838797, 48.06032568297903], [-1.775794408932271, 48.060332684786665], [-1.775732397442181, 48.06034593911128]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5422;5422;Réseau d'armature;Réseau de transit;Rond-point des Villeneuves;35076;Sens unique;80;-1.775984287856189;48.060347325059894
673da4541aba3adadefe8445;2024-11-20 09:52:00;15064;37;4;66;heavy;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.775732397442181, 48.06034593911128], [-1.775676219494743, 48.06036418475779], [-1.775624309506717, 48.06038742735093], [-1.775577651012962, 48.06041522589135], [-1.775537124336673, 48.06044705535895], [-1.775503340113958, 48.06048267229303], [-1.775477278935703, 48.06052109512607], [-1.775459446858797, 48.06056157469182], [-1.775450194552447, 48.06060332412659], [-1.775449698205988, 48.060645530476584]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5425;5425;Réseau d'armature;Réseau de transit;Rond-point des Villeneuves;35076;Sens unique;80;-1.7755540977447732;48.060465143977616
673da4541aba3adadefe8446;2024-11-20 09:52:00;15065;25;7;57;heavy;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.775740033636449, 48.060909661131134], [-1.775793905517707, 48.060920838518385], [-1.775849437556436, 48.06092742396161], [-1.775912343011731, 48.06092922856621], [-1.775975011735133, 48.06092514762941], [-1.776036223555572, 48.060915258920716], [-1.776094785089188, 48.06089975534724], [-1.776149560209344, 48.06087894008208], [-1.776202796695035, 48.06085123095581], [-1.776249281160532, 48.060818514594395], [-1.776287976127319, 48.060781520826815], [-1.776318017054259, 48.060741075923914]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5424;5424;Réseau d'armature;Réseau de transit;Rond-point des Villeneuves;35076;Sens unique;80;-1.7760480989218623;48.06088218686456
673da4541aba3adadefe8447;2024-11-20 09:52:00;15066;29;5;57;heavy;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.776318017054259, 48.060741075923914], [-1.776332975577797, 48.060712477560834], [-1.776346550110281, 48.06067126200848], [-1.776351435712467, 48.06062918129862], [-1.776347537512515, 48.06058705492312], [-1.776334931290926, 48.06054570158366], [-1.776313862315524, 48.06050592662401], [-1.776289655128805, 48.06047406182463], [-1.776260046505046, 48.06044431675636], [-1.776225445424763, 48.06041710155603]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5411;5411;Réseau d'armature;Réseau de transit;Rond-point des Villeneuves;35076;Sens unique;80;-1.7763162649377175;48.060567943928625
673da4541aba3adadefe8448;2024-11-20 09:52:00;15067_D;80;53;0;unknown;0;{'type': 'Feature', 'geometry': {'coordinates': [[-1.776295279157476, 48.060792844128464], [-1.776905068297742, 48.060913200370116], [-1.777562658571929, 48.06111738083258], [-1.778211417968429, 48.061388740992996], [-1.778669202864205, 48.061635578925554], [-1.779105561861626, 48.061942395039445], [-1.779344144268869, 48.06214528737489], [-1.779374271201598, 48.062170906835064], [-1.779692624798556, 48.06246006127119], [-1.7799836839547, 48.06280625834433], [-1.780200534046794, 48.06307899331758], [-1.780201047860916, 48.06307962923895], [-1.780837694474335, 48.06385510900532], [-1.781497604733429, 48.06466697125718], [-1.781497790971568, 48.06466719906754], [-1.782363384957152, 48.06571996789128], [-1.7823637043799, 48.06572035266163], [-1.783129398627966, 48.066633865520735], [-1.783130005611966, 48.06663457695321], [-1.783883300338494, 48.06750213919488], [-1.783883835106348, 48.067502745924976], [-1.78483506372408, 48.06856603395165], [-1.785008564257964, 48.06875996772802], [-1.785009316267554, 48.06876079148802], [-1.785259055293388, 48.069028940073935]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5410;5410;Réseau d'armature;Réseau de transit;Route départementale 288;35076;;80;-1.7810956526508581;48.06443709294832
673da4541aba3adadefe8449;2024-11-20 09:52:00;15067_G;64;66;39;freeFlow;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.785395656828299, 48.06897178714339], [-1.78514629887394, 48.068704048478494], [-1.784973168545909, 48.06851052908382], [-1.784022208480286, 48.06744754442323], [-1.783269484159864, 48.06658064178633], [-1.782504248562941, 48.065667679063395], [-1.781638904641655, 48.06461521786908], [-1.780979004445785, 48.06380337071505], [-1.780978841638171, 48.06380317141468], [-1.78034237191434, 48.06302790969323], [-1.780125329553001, 48.0627549338389], [-1.780124419092598, 48.06275382049959], [-1.779830468402487, 48.06240418522793], [-1.77982510843264, 48.062398634819644], [-1.779503061231102, 48.0621061262377], [-1.779501510568952, 48.06210476361694], [-1.779470592307727, 48.06207847126674], [-1.779229666594302, 48.0618735865856], [-1.779224709839009, 48.061869756139494], [-1.778782069863325, 48.06155852417041], [-1.778774259440993, 48.06155371147978], [-1.778308578557459, 48.061302616291506], [-1.778300737246666, 48.06129888252205], [-1.777643647912961, 48.06102403833111], [-1.77763486615479, 48.06102085427689], [-1.776967343827364, 48.06081359001464], [-1.776956246079399, 48.06081078934773], [-1.776340754905491, 48.06068930771437]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5413;5413;Réseau d'armature;Réseau de transit;Route départementale 288;35076;;80;-1.7811938678363142;48.06434637042733
673dac4999ced009badf03ad;2024-11-20 10:27:00;10273_D;77;9;60;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.651560961036608, 48.04488583237593], [-1.649942809885061, 48.04477391733652], [-1.648869526613244, 48.04469967350696]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5458;5458;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.6502152435538264;48.044792756860865
673dac4999ced009badf03ae;2024-11-20 10:27:00;10273_G;75;10;75;freeFlow;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.648853009091766, 48.04480703509309], [-1.649926294608918, 48.04488127907371], [-1.651544449125304, 48.044993194341636]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5460;5460;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.6501987288374653;48.04490011863635
673dac4999ced009badf03af;2024-11-20 10:27:00;10274_D;77;8;60;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.643992388929991, 48.04510759140762], [-1.641795516400546, 48.045379975458054]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5459;5459;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.6428939526652688;48.04524378343284
673dac4999ced009badf03b0;2024-11-20 10:27:00;10274_G;74;9;75;freeFlow;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.641824779581796, 48.04548610811051], [-1.644021656467099, 48.04521372350632]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5462;5462;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.6429232180244475;48.045349915808416
673dac4999ced009badf03b1;2024-11-20 10:27:00;10275_D;77;13;60;freeFlow;1;{'type': 'Feature', 'geometry': {'coordinates': [[-1.641793806571708, 48.045380200301764], [-1.640384821578452, 48.04557611584068], [-1.640383987910077, 48.045576234840524], [-1.638054077936143, 48.045917457881345]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5461;5461;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.6399234873467938;48.045645642320295
673dac4999ced009badf03b2;2024-11-20 10:27:00;10275_G;70;15;75;freeFlow;2;{'type': 'Feature', 'geometry': {'coordinates': [[-1.638088420834755, 48.046022903931814], [-1.640417918967923, 48.04568174117865], [-1.641826489414001, 48.045485883266345]], 'type': 'LineString'}, 'properties': {}};rva_troncon_fcd_v1_1.5464;5464;Réseau d'armature;Réseau de transit;Route départementale 34;35206;;70;-1.6399570004461081;48.045751208426495
